image_id,decision,suspicious_slots,plate_text,ocr_plate_text,plate_text_corrected,suspicious_characters,slot_count,plate_type,input_path,rectified_path,notes,annotated_at
GDAR2393,suspicious,7,,,false,S7,8,green_new_energy,/home/yuehe/cjn/lisence-plate-forgery/data/images/GDAR2393.JPG,/home/yuehe/cjn/lisence-plate-forgery/outputs/annotation-remaining1363-local-v3_20260825_210051/GDAR2393/03_rectified.jpg,,2026-08-25T22:25:12+08:00
GDEP1911,clear,,,,false,,8,green_new_energy,/home/yuehe/cjn/lisence-plate-forgery/data/images/GDEP1911.JPG,/home/yuehe/cjn/lisence-plate-forgery/outputs/annotation-remaining1363-local-v3_20260825_210051/GDEP1911/03_rectified.jpg,,2026-08-25T22:25:17+08:00
GDQO6562,suspicious,3,,,false,S3,8,green_new_energy,/home/yuehe/cjn/lisence-plate-forgery/data/images/GDQO6562.JPG,/home/yuehe/cjn/lisence-plate-forgery/outputs/annotation-remaining1363-local-v3_20260825_210051/GDQO6562/03_rectified.jpg,,2026-08-25T22:25:24+08:00
GKHS4722,suspicious,6,,,false,S6,8,green_new_energy,/home/yuehe/cjn/lisence-plate-forgery/data/images/GKHS4722.JPG,/home/yuehe/cjn/lisence-plate-forgery/outputs/annotation-remaining1363-local-v3_20260825_210051/GKHS4722/03_rectified.jpg,,2026-08-25T22:25:45+08:00
GLJM5916,clear,,,,false,,8,green_new_energy,/home/yuehe/cjn/lisence-plate-forgery/data/images/GLJM5916.JPG,/home/yuehe/cjn/lisence-plate-forgery/outputs/annotation-remaining1363-local-v3_20260825_210051/GLJM5916/03_rectified.jpg,,2026-08-25T22:25:53+08:00
GLZC0584,unassessable,,,,false,,8,green_new_energy,/home/yuehe/cjn/lisence-plate-forgery/data/images/GLZC0584.JPG,/home/yuehe/cjn/lisence-plate-forgery/outputs/annotation-remaining1363-local-v3_20260825_210051/GLZC0584/03_rectified.jpg,S7 Q无法确定是否伪造,2026-08-25T22:29:07+08:00
GMFJ5810,clear,,,,false,,8,green_new_energy,/home/yuehe/cjn/lisence-plate-forgery/data/images/GMFJ5810.JPG,/home/yuehe/cjn/lisence-plate-forgery/outputs/annotation-remaining1363-local-v3_20260825_210051/GMFJ5810/03_rectified.jpg,,2026-08-25T22:29:15+08:00
GRAH8224,suspicious,5;6,,,false,S5;S6,8,green_new_energy,/home/yuehe/cjn/lisence-plate-forgery/data/images/GRAH8224.JPG,/home/yuehe/cjn/lisence-plate-forgery/outputs/annotation-remaining1363-local-v3_20260825_210051/GRAH8224/03_rectified.jpg,,2026-08-25T22:29:41+08:00
GRQB4973,clear,,,,false,,8,green_new_energy,/home/yuehe/cjn/lisence-plate-forgery/data/images/GRQB4973.JPG,/home/yuehe/cjn/lisence-plate-forgery/outputs/annotation-remaining1363-local-v3_20260825_210051/GRQB4973/03_rectified.jpg,,2026-08-25T22:29:47+08:00
GTPF7122,clear,,,,false,,8,green_new_energy,/home/yuehe/cjn/lisence-plate-forgery/data/images/GTPF7122.JPG,/home/yuehe/cjn/lisence-plate-forgery/outputs/annotation-remaining1363-local-v3_20260825_210051/GTPF7122/03_rectified.jpg,,2026-08-25T22:29:52+08:00
GWHU1570,suspicious,8,,,false,S8,8,green_new_energy,/home/yuehe/cjn/lisence-plate-forgery/data/images/GWHU1570.JPG,/home/yuehe/cjn/lisence-plate-forgery/outputs/annotation-remaining1363-local-v3_20260825_210051/GWHU1570/03_rectified.jpg,,2026-08-25T22:30:00+08:00
GXYJ6133,clear,,,,false,,8,green_new_energy,/home/yuehe/cjn/lisence-plate-forgery/data/images/GXYJ6133.JPG,/home/yuehe/cjn/lisence-plate-forgery/outputs/annotation-remaining1363-local-v3_20260825_210051/GXYJ6133/03_rectified.jpg,,2026-08-25T22:30:14+08:00
GYAM6091,suspicious,2,,,false,S2,8,green_new_energy,/home/yuehe/cjn/lisence-plate-forgery/data/images/GYAM6091.JPG,/home/yuehe/cjn/lisence-plate-forgery/outputs/annotation-remaining1363-local-v3_20260825_210051/GYAM6091/03_rectified.jpg,,2026-08-25T22:30:20+08:00
HAEC6164,suspicious,3,,,false,S3,8,green_new_energy,/home/yuehe/cjn/lisence-plate-forgery/data/images/HAEC6164.JPG,/home/yuehe/cjn/lisence-plate-forgery/outputs/annotation-remaining1363-local-v3_20260825_210051/HAEC6164/03_rectified.jpg,,2026-08-25T22:30:23+08:00
HALB7726,suspicious,8,,,false,S8,8,green_new_energy,/home/yuehe/cjn/lisence-plate-forgery/data/images/HALB7726.JPG,/home/yuehe/cjn/lisence-plate-forgery/outputs/annotation-remaining1363-local-v3_20260825_210051/HALB7726/03_rectified.jpg,,2026-08-25T22:30:26+08:00
HATN4008,clear,,,,false,,8,green_new_energy,/home/yuehe/cjn/lisence-plate-forgery/data/images/HATN4008.JPG,/home/yuehe/cjn/lisence-plate-forgery/outputs/annotation-remaining1363-local-v3_20260825_210051/HATN4008/03_rectified.jpg,,2026-08-25T22:30:33+08:00
HBLT9172,suspicious,5,,,false,S5,8,green_new_energy,/home/yuehe/cjn/lisence-plate-forgery/data/images/HBLT9172.JPG,/home/yuehe/cjn/lisence-plate-forgery/outputs/annotation-remaining1363-local-v3_20260825_210051/HBLT9172/03_rectified.jpg,,2026-08-25T22:30:37+08:00
HBYW7787,suspicious,5,,,false,S5,8,green_new_energy,/home/yuehe/cjn/lisence-plate-forgery/data/images/HBYW7787.JPG,/home/yuehe/cjn/lisence-plate-forgery/outputs/annotation-remaining1363-local-v3_20260825_210051/HBYW7787/03_rectified.jpg,,2026-08-25T22:30:42+08:00
HDQR8113,suspicious,8,,,false,S8,8,green_new_energy,/home/yuehe/cjn/lisence-plate-forgery/data/images/HDQR8113.JPG,/home/yuehe/cjn/lisence-plate-forgery/outputs/annotation-remaining1363-local-v3_20260825_210051/HDQR8113/03_rectified.jpg,,2026-08-25T22:30:45+08:00
HDXX6332,clear,,,,false,,8,green_new_energy,/home/yuehe/cjn/lisence-plate-forgery/data/images/HDXX6332.JPG,/home/yuehe/cjn/lisence-plate-forgery/outputs/annotation-remaining1363-local-v3_20260825_210051/HDXX6332/03_rectified.jpg,,2026-08-25T22:30:49+08:00
HERM9989,suspicious,2,,,false,S2,8,green_new_energy,/home/yuehe/cjn/lisence-plate-forgery/data/images/HERM9989.JPG,/home/yuehe/cjn/lisence-plate-forgery/outputs/annotation-remaining1363-local-v3_20260825_210051/HERM9989/03_rectified.jpg,,2026-08-25T22:30:52+08:00
HEWV4654,suspicious,8,,,false,S8,8,green_new_energy,/home/yuehe/cjn/lisence-plate-forgery/data/images/HEWV4654.JPG,/home/yuehe/cjn/lisence-plate-forgery/outputs/annotation-remaining1363-local-v3_20260825_210051/HEWV4654/03_rectified.jpg,,2026-08-25T22:30:55+08:00
HGNT2860,clear,,,,false,,8,green_new_energy,/home/yuehe/cjn/lisence-plate-forgery/data/images/HGNT2860.JPG,/home/yuehe/cjn/lisence-plate-forgery/outputs/annotation-remaining1363-local-v3_20260825_210051/HGNT2860/03_rectified.jpg,,2026-08-25T22:31:00+08:00
HGTL8290,clear,,,,false,,8,green_new_energy,/home/yuehe/cjn/lisence-plate-forgery/data/images/HGTL8290.JPG,/home/yuehe/cjn/lisence-plate-forgery/outputs/annotation-remaining1363-local-v3_20260825_210051/HGTL8290/03_rectified.jpg,,2026-08-25T22:31:06+08:00
HGZS1157,clear,,,,false,,8,green_new_energy,/home/yuehe/cjn/lisence-plate-forgery/data/images/HGZS1157.JPG,/home/yuehe/cjn/lisence-plate-forgery/outputs/annotation-remaining1363-local-v3_20260825_210051/HGZS1157/03_rectified.jpg,,2026-08-25T22:31:32+08:00
HHNC2761,suspicious,3,,,false,S3,8,green_new_energy,/home/yuehe/cjn/lisence-plate-forgery/data/images/HHNC2761.JPG,/home/yuehe/cjn/lisence-plate-forgery/outputs/annotation-remaining1363-local-v3_20260825_210051/HHNC2761/03_rectified.jpg,,2026-08-25T22:31:40+08:00
HIEZ9193,clear,,,,false,,8,green_new_energy,/home/yuehe/cjn/lisence-plate-forgery/data/images/HIEZ9193.JPG,/home/yuehe/cjn/lisence-plate-forgery/outputs/annotation-remaining1363-local-v3_20260825_210051/HIEZ9193/03_rectified.jpg,,2026-08-25T22:31:46+08:00
HINX0801,clear,,,,false,,8,green_new_energy,/home/yuehe/cjn/lisence-plate-forgery/data/images/HINX0801.JPG,/home/yuehe/cjn/lisence-plate-forgery/outputs/annotation-remaining1363-local-v3_20260825_210051/HINX0801/03_rectified.jpg,,2026-08-25T22:31:50+08:00
HKBE7743,clear,,,,false,,8,green_new_energy,/home/yuehe/cjn/lisence-plate-forgery/data/images/HKBE7743.JPG,/home/yuehe/cjn/lisence-plate-forgery/outputs/annotation-remaining1363-local-v3_20260825_210051/HKBE7743/03_rectified.jpg,,2026-08-25T22:31:55+08:00
HKMR6140,suspicious,3,,,false,S3,8,green_new_energy,/home/yuehe/cjn/lisence-plate-forgery/data/images/HKMR6140.JPG,/home/yuehe/cjn/lisence-plate-forgery/outputs/annotation-remaining1363-local-v3_20260825_210051/HKMR6140/03_rectified.jpg,,2026-08-25T22:31:58+08:00
HLZS6342,suspicious,4,,,false,S4,8,green_new_energy,/home/yuehe/cjn/lisence-plate-forgery/data/images/HLZS6342.JPG,/home/yuehe/cjn/lisence-plate-forgery/outputs/annotation-remaining1363-local-v3_20260825_210051/HLZS6342/03_rectified.jpg,,2026-08-25T22:32:01+08:00
HMDV5116,suspicious,6,,,false,S6,8,green_new_energy,/home/yuehe/cjn/lisence-plate-forgery/data/images/HMDV5116.JPG,/home/yuehe/cjn/lisence-plate-forgery/outputs/annotation-remaining1363-local-v3_20260825_210051/HMDV5116/03_rectified.jpg,,2026-08-25T22:32:07+08:00
HMFC5641,suspicious,4;8,,,false,S4;S8,8,green_new_energy,/home/yuehe/cjn/lisence-plate-forgery/data/images/HMFC5641.JPG,/home/yuehe/cjn/lisence-plate-forgery/outputs/annotation-remaining1363-local-v3_20260825_210051/HMFC5641/03_rectified.jpg,,2026-08-25T22:32:15+08:00
HQOL4116,suspicious,3;7,,,false,S3;S7,8,green_new_energy,/home/yuehe/cjn/lisence-plate-forgery/data/images/HQOL4116.JPG,/home/yuehe/cjn/lisence-plate-forgery/outputs/annotation-remaining1363-local-v3_20260825_210051/HQOL4116/03_rectified.jpg,,2026-08-25T22:32:19+08:00
HQQD5161,suspicious,3,,,false,S3,8,green_new_energy,/home/yuehe/cjn/lisence-plate-forgery/data/images/HQQD5161.JPG,/home/yuehe/cjn/lisence-plate-forgery/outputs/annotation-remaining1363-local-v3_20260825_210051/HQQD5161/03_rectified.jpg,,2026-08-25T22:32:25+08:00
HSAU2621,suspicious,4,,,false,S4,8,green_new_energy,/home/yuehe/cjn/lisence-plate-forgery/data/images/HSAU2621.JPG,/home/yuehe/cjn/lisence-plate-forgery/outputs/annotation-remaining1363-local-v3_20260825_210051/HSAU2621/03_rectified.jpg,,2026-08-25T22:32:27+08:00
HTCE0149,suspicious,8,,,false,S8,8,green_new_energy,/home/yuehe/cjn/lisence-plate-forgery/data/images/HTCE0149.JPG,/home/yuehe/cjn/lisence-plate-forgery/outputs/annotation-remaining1363-local-v3_20260825_210051/HTCE0149/03_rectified.jpg,,2026-08-25T22:32:30+08:00
HUHE7182,suspicious,3;4,,,false,S3;S4,8,green_new_energy,/home/yuehe/cjn/lisence-plate-forgery/data/images/HUHE7182.JPG,/home/yuehe/cjn/lisence-plate-forgery/outputs/annotation-remaining1363-local-v3_20260825_210051/HUHE7182/03_rectified.jpg,,2026-08-25T22:32:34+08:00
HUQT8256,suspicious,7,,,false,S7,8,green_new_energy,/home/yuehe/cjn/lisence-plate-forgery/data/images/HUQT8256.JPG,/home/yuehe/cjn/lisence-plate-forgery/outputs/annotation-remaining1363-local-v3_20260825_210051/HUQT8256/03_rectified.jpg,,2026-08-25T22:32:38+08:00
HVHU4549,suspicious,2,,,false,S2,8,green_new_energy,/home/yuehe/cjn/lisence-plate-forgery/data/images/HVHU4549.JPG,/home/yuehe/cjn/lisence-plate-forgery/outputs/annotation-remaining1363-local-v3_20260825_210051/HVHU4549/03_rectified.jpg,,2026-08-25T22:32:43+08:00
HYKA5771,suspicious,4;7,,,false,S4;S7,8,green_new_energy,/home/yuehe/cjn/lisence-plate-forgery/data/images/HYKA5771.JPG,/home/yuehe/cjn/lisence-plate-forgery/outputs/annotation-remaining1363-local-v3_20260825_210051/HYKA5771/03_rectified.jpg,,2026-08-25T22:32:51+08:00
HYQW8258,suspicious,6,,,false,S6,8,green_new_energy,/home/yuehe/cjn/lisence-plate-forgery/data/images/HYQW8258.JPG,/home/yuehe/cjn/lisence-plate-forgery/outputs/annotation-remaining1363-local-v3_20260825_210051/HYQW8258/03_rectified.jpg,,2026-08-25T22:32:54+08:00
IBQC5381,suspicious,8,,,false,S8,8,green_new_energy,/home/yuehe/cjn/lisence-plate-forgery/data/images/IBQC5381.JPG,/home/yuehe/cjn/lisence-plate-forgery/outputs/annotation-remaining1363-local-v3_20260825_210051/IBQC5381/03_rectified.jpg,,2026-08-25T22:32:57+08:00
IDQF1274,suspicious,3,,,false,S3,8,green_new_energy,/home/yuehe/cjn/lisence-plate-forgery/data/images/IDQF1274.JPG,/home/yuehe/cjn/lisence-plate-forgery/outputs/annotation-remaining1363-local-v3_20260825_210051/IDQF1274/03_rectified.jpg,,2026-08-25T22:33:00+08:00
IECB5011,suspicious,4;7,,,false,S4;S7,8,green_new_energy,/home/yuehe/cjn/lisence-plate-forgery/data/images/IECB5011.JPG,/home/yuehe/cjn/lisence-plate-forgery/outputs/annotation-remaining1363-local-v3_20260825_210051/IECB5011/03_rectified.jpg,,2026-08-25T22:33:08+08:00
IGFB7651,suspicious,4,,,false,S4,8,green_new_energy,/home/yuehe/cjn/lisence-plate-forgery/data/images/IGFB7651.JPG,/home/yuehe/cjn/lisence-plate-forgery/outputs/annotation-remaining1363-local-v3_20260825_210051/IGFB7651/03_rectified.jpg,,2026-08-25T22:33:13+08:00
IIJW1952,suspicious,3;5,,,false,S3;S5,8,green_new_energy,/home/yuehe/cjn/lisence-plate-forgery/data/images/IIJW1952.JPG,/home/yuehe/cjn/lisence-plate-forgery/outputs/annotation-remaining1363-local-v3_20260825_210051/IIJW1952/03_rectified.jpg,,2026-08-25T22:35:21+08:00
IJSC6044,clear,,,,false,,8,green_new_energy,/home/yuehe/cjn/lisence-plate-forgery/data/images/IJSC6044.JPG,/home/yuehe/cjn/lisence-plate-forgery/outputs/annotation-remaining1363-local-v3_20260825_210051/IJSC6044/03_rectified.jpg,,2026-08-25T22:35:28+08:00
IKFP1040,clear,,,,false,,8,green_new_energy,/home/yuehe/cjn/lisence-plate-forgery/data/images/IKFP1040.JPG,/home/yuehe/cjn/lisence-plate-forgery/outputs/annotation-remaining1363-local-v3_20260825_210051/IKFP1040/03_rectified.jpg,,2026-08-25T22:35:44+08:00
IMAM8710,suspicious,3,,,false,S3,8,green_new_energy,/home/yuehe/cjn/lisence-plate-forgery/data/images/IMAM8710.JPG,/home/yuehe/cjn/lisence-plate-forgery/outputs/annotation-remaining1363-local-v3_20260825_210051/IMAM8710/03_rectified.jpg,,2026-08-25T22:35:48+08:00
IMEB6778,suspicious,4,,,false,S4,8,green_new_energy,/home/yuehe/cjn/lisence-plate-forgery/data/images/IMEB6778.JPG,/home/yuehe/cjn/lisence-plate-forgery/outputs/annotation-remaining1363-local-v3_20260825_210051/IMEB6778/03_rectified.jpg,,2026-08-25T22:35:53+08:00
IMG_5381,suspicious,3,,,false,S3,8,green_new_energy,/home/yuehe/cjn/lisence-plate-forgery/data/images/IMG_5381.JPG,/home/yuehe/cjn/lisence-plate-forgery/outputs/annotation-remaining1363-local-v3_20260825_210051/IMG_5381/03_rectified.jpg,,2026-08-25T22:35:57+08:00
IMG_5382,suspicious,3,,,false,S3,8,green_new_energy,/home/yuehe/cjn/lisence-plate-forgery/data/images/IMG_5382.JPG,/home/yuehe/cjn/lisence-plate-forgery/outputs/annotation-remaining1363-local-v3_20260825_210051/IMG_5382/03_rectified.jpg,,2026-08-25T22:36:00+08:00
IMG_5818,suspicious,3;5,,,false,S3;S5,8,green_new_energy,/home/yuehe/cjn/lisence-plate-forgery/data/images/IMG_5818.JPG,/home/yuehe/cjn/lisence-plate-forgery/outputs/annotation-remaining1363-local-v3_20260825_210051/IMG_5818/03_rectified.jpg,,2026-08-25T22:36:05+08:00
IMG_6244,clear,,,,false,,8,green_new_energy,/home/yuehe/cjn/lisence-plate-forgery/data/images/IMG_6244.JPG,/home/yuehe/cjn/lisence-plate-forgery/outputs/annotation-remaining1363-local-v3_20260825_210051/IMG_6244/03_rectified.jpg,,2026-08-25T22:36:07+08:00
INLU3884,clear,,,,false,,8,green_new_energy,/home/yuehe/cjn/lisence-plate-forgery/data/images/INLU3884.JPG,/home/yuehe/cjn/lisence-plate-forgery/outputs/annotation-remaining1363-local-v3_20260825_210051/INLU3884/03_rectified.jpg,,2026-08-25T22:36:10+08:00
IPC_2025-08-08.11.04.22.0190,suspicious,3;7,,,false,S3;S7,7,blue_standard,/home/yuehe/cjn/lisence-plate-forgery/data/images/IPC_2025-08-08.11.04.22.0190.jpg,/home/yuehe/cjn/lisence-plate-forgery/outputs/annotation-remaining1363-local-v3_20260825_210051/IPC_2025-08-08.11.04.22.0190/03_rectified.jpg,,2026-08-25T22:36:20+08:00
IPC_2025-08-08.11.04.52.8490,suspicious,3;7,,,false,S3;S7,7,blue_standard,/home/yuehe/cjn/lisence-plate-forgery/data/images/IPC_2025-08-08.11.04.52.8490.jpg,/home/yuehe/cjn/lisence-plate-forgery/outputs/annotation-remaining1363-local-v3_20260825_210051/IPC_2025-08-08.11.04.52.8490/03_rectified.jpg,,2026-08-25T22:36:23+08:00
IPC_2025-08-08.11.05.06.7380,suspicious,3;7,,,false,S3;S7,7,blue_standard,/home/yuehe/cjn/lisence-plate-forgery/data/images/IPC_2025-08-08.11.05.06.7380.jpg,/home/yuehe/cjn/lisence-plate-forgery/outputs/annotation-remaining1363-local-v3_20260825_210051/IPC_2025-08-08.11.05.06.7380/03_rectified.jpg,,2026-08-25T22:36:28+08:00
IPC_2025-08-08.11.05.23.6680,suspicious,3;7,,,false,S3;S7,7,blue_standard,/home/yuehe/cjn/lisence-plate-forgery/data/images/IPC_2025-08-08.11.05.23.6680.jpg,/home/yuehe/cjn/lisence-plate-forgery/outputs/annotation-remaining1363-local-v3_20260825_210051/IPC_2025-08-08.11.05.23.6680/03_rectified.jpg,,2026-08-25T22:36:37+08:00
IPC_2025-08-08.11.05.30.6380,suspicious,3;7,,,false,S3;S7,7,blue_standard,/home/yuehe/cjn/lisence-plate-forgery/data/images/IPC_2025-08-08.11.05.30.6380.jpg,/home/yuehe/cjn/lisence-plate-forgery/outputs/annotation-remaining1363-local-v3_20260825_210051/IPC_2025-08-08.11.05.30.6380/03_rectified.jpg,,2026-08-25T22:36:40+08:00
IPC_2025-08-08.11.05.40.4230,suspicious,3;7,,,false,S3;S7,7,blue_standard,/home/yuehe/cjn/lisence-plate-forgery/data/images/IPC_2025-08-08.11.05.40.4230.jpg,/home/yuehe/cjn/lisence-plate-forgery/outputs/annotation-remaining1363-local-v3_20260825_210051/IPC_2025-08-08.11.05.40.4230/03_rectified.jpg,,2026-08-25T22:36:53+08:00
IPC_2025-08-08.11.05.58.7730,suspicious,3;6;7,,,false,S3;S6;S7,7,blue_standard,/home/yuehe/cjn/lisence-plate-forgery/data/images/IPC_2025-08-08.11.05.58.7730.jpg,/home/yuehe/cjn/lisence-plate-forgery/outputs/annotation-remaining1363-local-v3_20260825_210051/IPC_2025-08-08.11.05.58.7730/03_rectified.jpg,,2026-08-25T22:37:02+08:00
IPC_2025-08-08.11.06.04.1429,suspicious,3;6,,,false,S3;S6,7,blue_standard,/home/yuehe/cjn/lisence-plate-forgery/data/images/IPC_2025-08-08.11.06.04.1429.jpg,/home/yuehe/cjn/lisence-plate-forgery/outputs/annotation-remaining1363-local-v3_20260825_210051/IPC_2025-08-08.11.06.04.1429/03_rectified.jpg,,2026-08-25T22:37:40+08:00
IPC_2025-08-08.11.06.11.1040,suspicious,3;6;7,,,false,S3;S6;S7,7,blue_standard,/home/yuehe/cjn/lisence-plate-forgery/data/images/IPC_2025-08-08.11.06.11.1040.jpg,/home/yuehe/cjn/lisence-plate-forgery/outputs/annotation-remaining1363-local-v3_20260825_210051/IPC_2025-08-08.11.06.11.1040/03_rectified.jpg,,2026-08-25T22:37:47+08:00
IPC_2025-08-08.11.06.24.5649,suspicious,6;7,,,false,S6;S7,7,blue_standard,/home/yuehe/cjn/lisence-plate-forgery/data/images/IPC_2025-08-08.11.06.24.5649.jpg,/home/yuehe/cjn/lisence-plate-forgery/outputs/annotation-remaining1363-local-v3_20260825_210051/IPC_2025-08-08.11.06.24.5649/03_rectified.jpg,,2026-08-25T22:37:56+08:00
IPC_2025-08-08.11.06.33.1450,suspicious,6;7,,,false,S6;S7,7,blue_standard,/home/yuehe/cjn/lisence-plate-forgery/data/images/IPC_2025-08-08.11.06.33.1450.jpg,/home/yuehe/cjn/lisence-plate-forgery/outputs/annotation-remaining1363-local-v3_20260825_210051/IPC_2025-08-08.11.06.33.1450/03_rectified.jpg,,2026-08-25T22:38:00+08:00
IPC_2025-08-08.11.07.02.9400,clear,,,,false,,7,blue_standard,/home/yuehe/cjn/lisence-plate-forgery/data/images/IPC_2025-08-08.11.07.02.9400.jpg,/home/yuehe/cjn/lisence-plate-forgery/outputs/annotation-remaining1363-local-v3_20260825_210051/IPC_2025-08-08.11.07.02.9400/03_rectified.jpg,,2026-08-25T22:38:07+08:00
IPC_2025-08-08.11.07.07.4300,clear,,,,false,,7,blue_standard,/home/yuehe/cjn/lisence-plate-forgery/data/images/IPC_2025-08-08.11.07.07.4300.jpg,/home/yuehe/cjn/lisence-plate-forgery/outputs/annotation-remaining1363-local-v3_20260825_210051/IPC_2025-08-08.11.07.07.4300/03_rectified.jpg,,2026-08-25T22:38:11+08:00
IPC_2025-08-08.11.07.17.2580,clear,,,,false,,7,blue_standard,/home/yuehe/cjn/lisence-plate-forgery/data/images/IPC_2025-08-08.11.07.17.2580.jpg,/home/yuehe/cjn/lisence-plate-forgery/outputs/annotation-remaining1363-local-v3_20260825_210051/IPC_2025-08-08.11.07.17.2580/03_rectified.jpg,,2026-08-25T22:38:15+08:00
IPC_2025-08-08.11.07.22.2510,clear,,,,false,,7,blue_standard,/home/yuehe/cjn/lisence-plate-forgery/data/images/IPC_2025-08-08.11.07.22.2510.jpg,/home/yuehe/cjn/lisence-plate-forgery/outputs/annotation-remaining1363-local-v3_20260825_210051/IPC_2025-08-08.11.07.22.2510/03_rectified.jpg,,2026-08-25T22:38:21+08:00
IPC_2025-08-08.11.07.27.9190,clear,,,,false,,7,blue_standard,/home/yuehe/cjn/lisence-plate-forgery/data/images/IPC_2025-08-08.11.07.27.9190.jpg,/home/yuehe/cjn/lisence-plate-forgery/outputs/annotation-remaining1363-local-v3_20260825_210051/IPC_2025-08-08.11.07.27.9190/03_rectified.jpg,,2026-08-25T22:38:54+08:00
IPC_2025-08-08.11.07.31.7910,clear,,,,false,,7,blue_standard,/home/yuehe/cjn/lisence-plate-forgery/data/images/IPC_2025-08-08.11.07.31.7910.jpg,/home/yuehe/cjn/lisence-plate-forgery/outputs/annotation-remaining1363-local-v3_20260825_210051/IPC_2025-08-08.11.07.31.7910/03_rectified.jpg,,2026-08-25T22:39:02+08:00
IPC_2025-08-08.11.07.34.7630,clear,,,,false,,7,blue_standard,/home/yuehe/cjn/lisence-plate-forgery/data/images/IPC_2025-08-08.11.07.34.7630.jpg,/home/yuehe/cjn/lisence-plate-forgery/outputs/annotation-remaining1363-local-v3_20260825_210051/IPC_2025-08-08.11.07.34.7630/03_rectified.jpg,,2026-08-25T22:39:08+08:00
IPC_2025-08-08.11.07.38.7630,clear,,,,false,,7,blue_standard,/home/yuehe/cjn/lisence-plate-forgery/data/images/IPC_2025-08-08.11.07.38.7630.jpg,/home/yuehe/cjn/lisence-plate-forgery/outputs/annotation-remaining1363-local-v3_20260825_210051/IPC_2025-08-08.11.07.38.7630/03_rectified.jpg,,2026-08-25T22:39:11+08:00
